index,heading,local_x,local_y,longitude,latitude,altitude,s
980,201.12,99.006,231.709,121.442551856,31.030386425000003,16.076,89.81504007720073
985,201.11,98.345,231.473,121.44254497,31.030384217,16.069,90.5164822849807
990,201.11,97.68,231.235,121.442538037,31.030381982,16.065,91.22317471748836
995,201.09,97.014,230.997,121.4425311,31.030379752,16.057,91.93003075244738
1000,201.08,96.344,230.756,121.442524108,31.030377491000003,16.045,92.64300884321801
1005,201.08,95.671,230.514,121.442517102,31.030375228,16.036,93.35731609666468
1010,201.06,94.997,230.273,121.44251008,31.030372965,16.026,94.07305366301632
1015,201.03,94.323,230.034,121.44250305,31.030370722,16.014,94.7887332286728
1020,201.04,93.644,229.791,121.442495975,31.030368449,16.004,95.50959826870523
1025,201.03,92.967,229.549,121.442488913,31.030366181,15.999,96.22910686680676
1030,201.02,92.285,229.307,121.442481809,31.030363911,15.995,96.95245058099519
1035,201.01,91.602,229.066,121.442474693,31.030361649000003,15.985,97.67656082517026
1040,201.02,90.919,228.823,121.44246757,31.030359369000003,15.974,98.40199082395438
1045,201.02,90.236,228.581,121.442460455,31.030357100000003,15.965,99.12628066719098
1050,201.03,89.55,228.336,121.44245331,31.03035481,15.954,99.85406557055592
1055,201.04,88.865,228.092,121.442446161,31.030352521,15.946,100.58216972378445
1060,201.04,88.179,227.847,121.442439015,31.030350227000003,15.939,101.31019889849988
1065,201.04,87.496,227.602,121.442431894,31.030347931,15.931,102.03607006582918
1070,201.07,86.807,227.356,121.442424717,31.030345622,15.922,102.76745320475915
1075,201.1,86.119,227.11,121.442417543,31.030343318000003,15.913,103.49837422507373
1080,201.13,85.429,226.862,121.442410358,31.030340993000003,15.906,104.23109487521353
1085,201.16,84.74,226.614,121.442403177,31.030338669,15.899,104.9634191038384
1090,201.19,84.049,226.365,121.442395974,31.030336337,15.891,105.69802125394224
1095,201.21,83.356,226.116,121.442388752,31.030334003000004,15.887,106.4343993257111
1100,201.24,82.663,225.866,121.442381535,31.030331659,15.883,107.1707210366318
1105,201.28,81.972,225.618,121.44237433,31.030329332,15.876,107.90530712901369
1110,201.29,81.281,225.368,121.442367133,31.030326991000003,15.87,108.63972520055177
1115,201.29,80.598,225.12,121.442360015,31.030324668,15.863,109.36638366559139
1120,201.32,79.904,224.869,121.442352781,31.030322314000003,15.848,110.10461524046904
1125,201.32,79.213,224.618,121.442345581,31.030319960000003,15.85,110.83981156782383
1130,201.31,78.518,224.366,121.442338338,31.030317605,15.835,111.57888607920107
1135,201.3,77.819,224.116,121.442331055,31.030315259,15.811,112.32118401529966
1140,201.28,77.124,223.862,121.442323806,31.030312879,15.795,113.06177721850044
1145,201.31,76.43,223.609,121.442316574,31.030310512000003,15.789,113.80034106062794
1150,201.32,75.731,223.356,121.442309295,31.030308143000003,15.791,114.54317898035293
1155,201.27,75.032,223.103,121.442302011,31.030305767,15.789,115.28673795154067
1160,201.22,74.333,222.85,121.442294727,31.030303398,15.781,116.03002241292324
1165,201.19,73.633,222.598,121.442287428,31.03030104,15.771,116.77421744264831
1170,201.19,72.93,222.346,121.442280097,31.030298678,15.766,117.52142866725802
1175,201.2,72.225,222.095,121.442272758,31.030296327,15.765,118.26892919664226
1180,201.21,71.519,221.84,121.4422654,31.030293938000003,15.757,119.0196057570504
1184,201.23,70.952,221.636,121.442259487,31.030292025,15.751,119.6225938482155
1188,201.25,70.385,221.433,121.442253581,31.030290117000003,15.745,120.22476153606048
1192,201.25,69.815,221.229,121.442247641,31.03028821,15.74,120.82993046463925
1196,201.24,69.247,221.024,121.442241717,31.030286285000003,15.737,121.43437006875664
1200,201.24,68.677,220.817,121.44223578,31.03028435,15.733,122.04036244727473
1204,201.26,68.106,220.61,121.442229824,31.030282409,15.727,122.64828662253777
1208,201.28,67.534,220.403,121.442223864,31.030280473,15.717,123.25637210494
1212,201.28,66.963,220.199,121.44221792,31.030278561000003,15.709,123.86209263441656
1216,201.31,66.389,219.992,121.442211937,31.03027662,15.703,124.47242815076413
1220,201.33,65.814,219.786,121.442205942,31.030274682,15.701,125.08371884344372
1224,201.34,65.237,219.577,121.442199929,31.030272725000003,15.695,125.69736001775806
1228,201.37,64.66,219.367,121.442193916,31.030270762,15.688,126.31123667215432
1232,201.41,64.082,219.159,121.442187893,31.030268809000003,15.683,126.92561453500922
1236,201.42,63.503,218.947,121.442181861,31.030266826,15.677,127.54197479857916
1240,201.45,62.921,218.735,121.442175798,31.030264844,15.67,128.16106132983117
1244,201.49,62.339,218.527,121.442169725,31.030262887000003,15.665,128.78006370066728
1248,201.5,61.757,218.314,121.44216366,31.030260895,15.663,129.3997229394141
1252,201.49,61.171,218.095,121.442157557,31.030258850000003,15.66,130.02487944528144
1256,201.52,60.587,217.881,121.442151467,31.030256845,15.648,130.64728233822348
1260,201.57,60.001,217.668,121.44214536,31.030254849,15.635,131.27084663137478
1264,201.56,59.419,217.456,121.442139298,31.03025286,15.626,131.8901198597212
1268,201.53,58.831,217.24,121.442133176,31.030250837,15.62,132.51608920328093
1272,201.52,58.239,217.024,121.442126999,31.030248815,15.616,133.1469238563361
1276,201.53,57.648,216.809,121.442120846,31.030246798,15.613,133.77542006426006
1280,201.52,57.055,216.592,121.442114669,31.030244765000003,15.608,134.40668905892883
1284,201.5,56.46,216.375,121.44210846,31.030242738,15.602,135.0405763877963
1288,201.49,55.866,216.158,121.442102273,31.030240704,15.592,135.67277674239867
1292,201.49,55.268,215.942,121.442096045,31.030238681000004,15.582,136.3082037841124
1296,201.48,54.672,215.724,121.442089836,31.030236638,15.573,136.9427220735733
1300,201.47,54.075,215.505,121.442083608,31.030234587,15.566,137.5792512498404
1304,201.48,53.475,215.289,121.442077361,31.030232567,15.561,138.2162587306369
1308,201.49,52.876,215.072,121.442071114,31.030230527,15.556,138.8540489888273
1312,201.5,52.28,214.857,121.442064903,31.030228512,15.548,139.4876447321817
1316,201.51,51.679,214.637,121.442058642,31.030226454,15.54,140.12739369035413
1320,201.53,51.077,214.415,121.442052373,31.030224380000003,15.53,140.7684901593318
1324,201.53,50.474,214.194,121.442046088,31.030222312000003,15.524,141.41077495985974
1328,201.5,49.871,213.974,121.442039798,31.030220243,15.517,142.05354521588075
1332,201.45,49.265,213.754,121.442033483,31.030218187000003,15.514,142.6980344351848
1336,201.4,48.659,213.533,121.442027172,31.030216115,15.509,143.34279624363836
1340,201.37,48.053,213.31,121.442020858,31.030214032000003,15.504,143.98826090935253
1344,201.35,47.446,213.089,121.442014532,31.030211958,15.498,144.6344397866653
1348,201.32,46.837,212.869,121.442008184,31.030209895,15.494,145.28215027744963
1352,201.28,46.227,212.648,121.442001832,31.030207825,15.492,145.9304922940659
1356,201.26,45.616,212.427,121.441995462,31.030205757,15.488,146.580363450903
1360,201.24,45.004,212.206,121.441989081,31.030203685000004,15.484,147.23137362507737
1364,201.22,44.395,211.984,121.441982735,31.030201601,15.479,147.87973139927817
1368,201.2,43.78,211.763,121.441976331,31.030199531,15.471,148.53271853593156
1372,201.16,43.165,211.54,121.441969914,31.030197441,15.469,149.18764872512733
1376,201.12,42.548,211.318,121.44196349,31.03019536,15.461,149.84285205062005
1380,201.09,41.931,211.094,121.441957063,31.03019327,15.46,150.4986752464351
1384,201.06,41.311,210.874,121.441950599,31.030191201,15.458,151.15698928210173
1388,201.02,40.691,210.653,121.441944133,31.030189133,15.456,151.8154436916312
1392,200.97,40.068,210.432,121.441937646,31.030187055000003,15.456,152.4761634385656
1396,200.93,39.446,210.21,121.441931164,31.030184975,15.449,153.1365132458564
1400,200.91,38.825,209.987,121.441924685,31.030182888,15.442,153.79686618494978
1404,200.88,38.201,209.767,121.441918189,31.030180825,15.429,154.4578140909415
1408,200.84,37.576,209.546,121.441911671,31.030178749,15.423,155.1212313898843
1412,200.81,36.954,209.328,121.441905187,31.030176710000003,15.428,155.78018730883693
1416,200.77,36.327,209.108,121.441898652,31.030174642,15.428,156.4448205378929
1420,200.75,35.701,208.885,121.441892127,31.030172554000004,15.431,157.1093268600391
1424,200.78,35.072,208.663,121.441885576,31.030170475,15.424,157.77581466809414
1428,200.84,34.443,208.444,121.441879016,31.030168417,15.414,158.4423082609556
1432,200.88,33.817,208.224,121.441872495,31.030166354,15.411,159.1054959135231
1436,200.9,33.188,208.002,121.441865937,31.030164269000004,15.414,159.77284089177175
1440,200.92,32.559,207.777,121.441859385,31.030162162000003,15.425,160.4404978795709
1444,200.95,31.928,207.553,121.441852802,31.030160060000004,15.431,161.11073509712415
1448,200.98,31.298,207.329,121.441846234,31.030157957000004,15.431,161.77966853599122
1452,201.02,30.665,207.102,121.441839644,31.030155833,15.432,162.45138337387172
1456,201.05,30.034,206.877,121.441833064,31.030153728,15.428,163.12146786295204
1460,201.06,29.403,206.652,121.441826484,31.030151614,15.426,163.79190046132564
1464,201.09,28.774,206.427,121.441819934,31.030149505,15.424,164.4594562978945
1468,201.12,28.142,206.201,121.441813344,31.030147386000003,15.423,165.1309770993448
1472,201.11,27.51,205.973,121.441806758,31.030145254,15.423,165.8026459492058
1476,201.1,26.877,205.746,121.441800164,31.030143127,15.426,166.474835093495
1480,201.09,26.245,205.519,121.441793578,31.030140992000003,15.431,167.14662106726465
1484,201.07,25.613,205.293,121.441786994,31.030138874,15.432,167.81756657066404
1488,201.06,24.979,205.066,121.441780386,31.030136749,15.435,168.49092987476152
1492,201.04,24.345,204.84,121.441773771,31.030134630000003,15.44,169.16468705326628
1496,201.01,23.71,204.613,121.441767154,31.030132505,15.445,169.83885531983347
1500,200.97,23.075,204.385,121.441760537,31.030130369,15.447,170.51345065826143
1504,200.95,22.436,204.16,121.441753885,31.030128257,15.448,171.1902506410899
1508,200.93,21.8,203.934,121.441747248,31.030126135000003,15.45,171.8660923467672
1512,200.91,21.168,203.71,121.441740665,31.030124037,15.454,172.53617578008948
1516,200.89,20.53,203.484,121.441734019,31.030121917,15.461,173.2127459719136
1520,200.86,19.891,203.257,121.44172736,31.030119789,15.467,173.8907880863948
1524,200.84,19.251,203.03,121.441720689,31.03011766,15.472,174.5699428247688
1528,200.83,18.612,202.804,121.441714027,31.03011554,15.475,175.2479455549912
1532,200.82,17.971,202.578,121.441707348,31.030113422000003,15.475,175.92739412539424
1536,200.83,17.331,202.352,121.441700673,31.030111307,15.479,176.60636948922766
1540,200.84,16.689,202.126,121.441693987,31.030109185,15.484,177.2865984159239
1544,200.88,16.046,201.901,121.441687284,31.030107074000004,15.488,177.9679305230707
1548,200.9,15.405,201.674,121.441680601,31.030104947,15.493,178.64808272448806
1552,200.93,14.764,201.448,121.441673917,31.030102822000003,15.495,179.32824766558824
1556,200.96,14.122,201.22,121.441667227,31.030100689,15.501,180.0092573887259
1560,200.98,13.48,200.992,121.441660539,31.030098551,15.508,180.6902807873401
1564,201.0,12.843,200.765,121.441653894,31.030096419000003,15.512,181.367224935355
1568,201.02,12.201,200.537,121.441647206,31.030094283,15.518,182.0481712333063
1572,201.04,11.558,200.308,121.441640502,31.030092137,15.521,182.73093529502273
1576,201.03,10.916,200.079,121.441633817,31.030089989,15.526,183.412077022891
1580,201.04,10.274,199.849,121.44162712,31.030087832000003,15.531,184.09464102494496
1584,201.05,9.632,199.619,121.441620433,31.030085681000003,15.538,184.77607796538442
1588,201.04,8.99,199.391,121.441613747,31.030083538000003,15.544,185.4571156337247
1592,201.03,8.346,199.162,121.441607029,31.030081396000003,15.547,186.14097855305744
1596,201.02,7.704,198.934,121.441600344,31.030079252,15.553,186.82196546773844
1600,201.01,7.062,198.704,121.441593652,31.030077099000003,15.557,187.50392718571914
1604,201.01,6.42,198.477,121.441586956,31.030074969,15.561,188.18535894680969
1608,201.01,5.779,198.249,121.441580273,31.030072836,15.567,188.86574224322825
1612,201.0,5.141,198.025,121.441573626,31.030070732,15.568,189.54178832525045
1616,200.98,4.501,197.797,121.441566957,31.030068597000003,15.569,190.22099587288457
1620,200.98,3.862,197.568,121.441560295,31.030066448000003,15.569,190.90011998520654
1624,200.97,3.224,197.341,121.441553652,31.030064316,15.575,191.57688544867415
1628,200.94,2.587,197.113,121.441547014,31.030062183,15.582,192.25324243749026
1632,200.94,1.947,196.891,121.441540342,31.030060096000003,15.588,192.93088338599995
1636,200.93,1.312,196.666,121.44153372,31.030057991000003,15.599,193.60472842218758
1640,200.88,0.678,196.438,121.441527119,31.030055852,15.61,194.27801133224517
1644,200.88,0.045,196.211,121.441520513,31.030053722,15.615,194.9513905099968
1648,200.92,-0.589,195.99,121.441513911,31.030051648,15.615,195.62225931149337
1652,200.9,-1.219,195.768,121.441507338,31.030049567,15.618,196.2907954208735
1656,200.86,-1.849,195.544,121.44150078,31.030047474000003,15.628,196.95844887691172
1660,200.84,-2.477,195.322,121.441494232,31.030045392,15.638,197.62478395081277
1664,200.84,-3.103,195.102,121.441487711,31.030043322,15.643,198.28824044014578
1668,200.82,-3.728,194.881,121.441481193,31.030041250000004,15.648,198.9515049846426
1672,200.8,-4.351,194.66,121.441474697,31.030039181000003,15.657,199.61268429155282
1676,200.8,-4.975,194.441,121.441468194,31.030037126000003,15.662,200.27395413011848
1680,200.79,-5.599,194.221,121.441461689,31.030035062000003,15.667,200.93574750180042
1684,200.77,-6.222,194.003,121.441455199,31.030033013,15.674,201.59562321488107
1688,200.74,-6.844,193.784,121.441448714,31.030030964,15.681,202.2550508218655
1692,200.7,-7.467,193.564,121.441442226,31.030028897,15.683,202.91543701516244
1696,200.65,-8.088,193.346,121.441435747,31.030026854000003,15.685,203.57409795700153
1700,200.63,-8.71,193.129,121.441429265,31.030024816,15.686,204.2328375414213
1704,200.6,-9.331,192.914,121.441422793,31.030022798,15.694,204.88992236876666
1708,200.55,-9.951,192.697,121.441416327,31.030020769000004,15.703,205.54688517549968
1712,200.54,-10.57,192.481,121.441409881,31.030018741000003,15.715,206.20201641689
1716,200.55,-11.19,192.267,121.441403413,31.030016734000004,15.72,206.85832787885812
1720,200.52,-11.811,192.051,121.441396948,31.030014703000003,15.722,207.51527698990537
1724,200.5,-12.429,191.835,121.441390507,31.030012673,15.724,208.17003613243205
1728,200.5,-13.048,191.62,121.441384052,31.030010663,15.727,208.82529326098407
1732,200.51,-13.667,191.405,121.441377604,31.030008645,15.731,209.48022442273498
1736,200.49,-14.285,191.192,121.44137116,31.030006638000003,15.738,210.1343809845895
1740,200.49,-14.903,190.978,121.441364711,31.030004631,15.745,210.78898643505823
1744,200.49,-15.522,190.764,121.44135826,31.030002629,15.753,211.44358333119533
1748,200.48,-16.138,190.551,121.441351839,31.030000630000004,15.756,212.0953735718007
1752,200.47,-16.756,190.34,121.4413454,31.029998642,15.753,212.7483674944193
1756,200.48,-17.371,190.128,121.44133899,31.029996653,15.753,213.39879369504808
1760,200.48,-17.985,189.916,121.441332587,31.029994666,15.758,214.04851608230632
1764,200.47,-18.596,189.704,121.441326222,31.029992677000003,15.764,214.69490251795304
1768,200.47,-19.209,189.493,121.441319836,31.029990694,15.77,215.34294786659402
1772,200.47,-19.823,189.282,121.44131343,31.029988714,15.774,215.99267716861178
1776,200.49,-20.435,189.071,121.441307054,31.029986731,15.78,216.63982460426828
1780,200.5,-21.048,188.86,121.441300662,31.029984754,15.779,217.28818370033903
1784,200.52,-21.659,188.652,121.441294289,31.029982796,15.777,217.93412526980762
1788,200.53,-22.27,188.441,121.441287928,31.029980814,15.781,218.5798884127259
1792,200.53,-22.884,188.229,121.441281522,31.029978828,15.781,219.2298427814281
1796,200.55,-23.494,188.018,121.441275167,31.029976848,15.784,219.87499191672353
1800,200.58,-24.105,187.807,121.441268801,31.029974871,15.788,220.5210157034756
1804,200.59,-24.715,187.6,121.441262442,31.029972919,15.793,221.16547510180752
1808,200.59,-25.323,187.389,121.441256103,31.029970942,15.799,221.80907488173878
1812,200.61,-25.928,187.179,121.441249797,31.029968968,15.8,222.4495998967174
1816,200.62,-26.535,186.967,121.441243469,31.029966987,15.801,223.09236383830753
1820,200.63,-27.142,186.756,121.441237146,31.029965002,15.8,223.73483096668167
1824,200.65,-27.748,186.546,121.441230829,31.02996303,15.806,224.37626742898854
1828,200.66,-28.352,186.336,121.441224532,31.029961059,15.813,225.01587141186135
1832,200.64,-28.956,186.125,121.441218228,31.029959084,15.82,225.65625495223156
1836,200.62,-29.559,185.915,121.441211947,31.029957113,15.826,226.29442366575165
1840,200.63,-30.161,185.706,121.441205671,31.029955148000003,15.826,226.9319163679236
1844,200.63,-30.764,185.497,121.441199384,31.029953191,15.827,227.57009403774987
1848,200.63,-31.366,185.288,121.441193118,31.029951232,15.829,228.20646239596942
1852,200.68,-31.965,185.079,121.441186873,31.029949267000003,15.83,228.84117473485637
1856,200.75,-32.565,184.87,121.441180617,31.02994731,15.833,229.47657015125742
1860,200.81,-33.164,184.662,121.441174368,31.02994535,15.84,230.11145128143858
1864,200.86,-33.757,184.452,121.441168189,31.029943386000003,15.847,230.74021114663887
1868,200.9,-34.352,184.243,121.441161986,31.029941420000004,15.854,231.37119742285572
1872,200.93,-34.953,184.031,121.441155731,31.029939435000003,15.86,232.0075697996342
